[2026-07-24 03:14:26] Run started: sg_format_ablation_2026_07_24_03_14_26
[2026-07-24 03:14:26] Manifest written: C:\Users\hassa\OneDrive\Desktop\EmbodimentSemantic\vla_benchmarking\ablation_outputs\sg_format_ablation_2026_07_24_03_14_26\ablation_manifest.json
[2026-07-24 03:14:26] Formats: triplet_published, triplet_human, triplet_human_bar, triplet_human_shared_subject, natural_separate, natural_compact, natural_compact_current, natural_compact_no_label, natural_compact_context_first
[2026-07-24 03:14:26] Tasks: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[2026-07-24 03:14:26] Episodes per task/format: 1
[2026-07-24 03:14:26] Estimated prompt rows per format: 10
[2026-07-24 10:45:00] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2741/10
[2026-07-24 10:45:45] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2751/10
[2026-07-24 10:46:26] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2759/10
[2026-07-24 10:46:31] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2761/10
[2026-07-24 10:47:11] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2771/10
[2026-07-24 10:47:51] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2777/10
[2026-07-24 10:47:56] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2781/10
[2026-07-24 10:48:36] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2791/10
[2026-07-24 10:49:17] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2795/10
[2026-07-24 10:49:21] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=2800/10
[2026-07-24 10:49:21] [2/9] DONE triplet_human; overall=22.2%; summaries updated
[2026-07-24 10:49:21] [3/9] START triplet_human_bar -> C:\Users\hassa\OneDrive\Desktop\EmbodimentSemantic\vla_benchmarking\ablation_outputs\sg_format_ablation_2026_07_24_03_14_26\triplet_human_bar
[2026-07-24 10:49:26] PROGRESS format=triplet_human_bar [3/9] format_est=0.0% overall_est=22.2% prompt_rows=0/10
[2026-07-24 10:50:26] PROGRESS format=triplet_human_bar [3/9] format_est=0.0% overall_est=22.2% prompt_rows=0/10
[2026-07-24 10:51:26] PROGRESS format=triplet_human_bar [3/9] format_est=0.0% overall_est=22.2% prompt_rows=0/10
[2026-07-24 10:52:26] PROGRESS format=triplet_human_bar [3/9] format_est=0.0% overall_est=22.2% prompt_rows=0/10
[2026-07-24 10:53:26] PROGRESS format=triplet_human_bar [3/9] format_est=0.0% overall_est=22.2% prompt_rows=0/10
[2026-07-24 10:53:39] PROGRESS format=triplet_human_bar [3/9] format_est=0.0% overall_est=33.3% prompt_rows=0/10
[2026-07-24 10:53:39] [3/9] FAILED triplet_human_bar exit_code=1
